filters,kernel_size,lstm_units,dropout,learning_rate,batch_size,val_loss,method
16,5,64,0.3,0.001,16,25.308191299438477,Grid Search
16,5,64,0.3,0.001,32,222.90440368652344,Grid Search
16,5,64,0.3,0.001,64,512.9390258789062,Grid Search
16,5,64,0.3,0.0001,16,852.1002807617188,Grid Search
16,5,64,0.3,0.0001,32,940.4063110351562,Grid Search
16,5,64,0.3,0.0001,64,938.4961547851562,Grid Search
16,5,64,0.5,0.01,16,22.23609161376953,Grid Search
16,5,64,0.5,0.01,32,23.43511390686035,Grid Search
16,5,64,0.5,0.01,64,23.785215377807617,Grid Search
16,5,64,0.5,0.001,16,26.525590896606445,Grid Search
16,5,64,0.5,0.001,32,93.40687561035156,Grid Search
16,5,64,0.5,0.001,64,752.95751953125,Grid Search
16,5,64,0.5,0.0001,16,905.4074096679688,Grid Search
16,5,64,0.5,0.0001,32,952.7349243164062,Grid Search
16,5,64,0.5,0.0001,64,959.005615234375,Grid Search
32,1,32,0.1,0.01,16,19.782962799072266,Grid Search
32,1,32,0.1,0.01,32,23.60211753845215,Grid Search
32,1,32,0.1,0.01,64,24.079490661621094,Grid Search
32,1,32,0.1,0.001,16,23.517921447753906,Grid Search
32,1,32,0.1,0.001,32,356.5511169433594,Grid Search
32,1,32,0.1,0.001,64,809.94287109375,Grid Search
32,1,32,0.1,0.0001,16,857.0904541015625,Grid Search
32,1,32,0.1,0.0001,32,950.3372802734375,Grid Search
32,1,32,0.1,0.0001,64,982.76171875,Grid Search
32,1,32,0.3,0.01,16,21.47464370727539,Grid Search
32,1,32,0.3,0.01,32,23.828956604003906,Grid Search
32,1,32,0.3,0.01,64,23.87632942199707,Grid Search
32,1,32,0.3,0.001,16,23.634540557861328,Grid Search
32,1,32,0.3,0.001,32,229.8231658935547,Grid Search
32,1,32,0.3,0.001,64,711.67138671875,Grid Search
32,1,32,0.3,0.0001,16,954.9717407226562,Grid Search
32,1,32,0.3,0.0001,32,916.4472045898438,Grid Search
32,1,32,0.3,0.0001,64,995.5928955078125,Grid Search
32,1,32,0.5,0.01,16,22.45343589782715,Grid Search
32,1,32,0.5,0.01,32,23.708396911621094,Grid Search
32,1,32,0.5,0.01,64,24.188737869262695,Grid Search
32,1,32,0.5,0.001,16,23.973554611206055,Grid Search
32,1,32,0.5,0.001,32,241.14059448242188,Grid Search
32,1,32,0.5,0.001,64,782.138427734375,Grid Search
32,1,32,0.5,0.0001,16,954.2716674804688,Grid Search
32,1,32,0.5,0.0001,32,1009.1477661132812,Grid Search
32,1,32,0.5,0.0001,64,998.3024291992188,Grid Search
32,1,64,0.1,0.01,16,22.310775756835938,Grid Search
32,1,64,0.1,0.01,32,23.143310546875,Grid Search
32,1,64,0.1,0.01,64,23.615873336791992,Grid Search
32,1,64,0.1,0.001,16,23.435787200927734,Grid Search
32,1,64,0.1,0.001,32,25.549575805664062,Grid Search
32,1,64,0.1,0.001,64,593.2013549804688,Grid Search
32,1,64,0.1,0.0001,16,769.0680541992188,Grid Search
32,1,64,0.1,0.0001,32,882.3180541992188,Grid Search
